cID_DI,BP,RI,sense,DVG_type,length_dvg,mean_read_counts,std_read_counts,mean_rpht,std_rpht,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector,SampleID,Segment
++_113_2073,113,2073,++,Deletion_forward,326,3.0,0.0,51.70455732530047,1.5624881292449828,3,0.0051369863013698,0.0022404779686333,53.26704545454545,3,0.0048,0.002199413489736,50.14206919605549,9786,PB1
++_113_2105,113,2105,++,Deletion_forward,294,2.5,0.5,42.82671641620957,7.315352779845924,2,0.0034246575342465,0.0014285714285714,35.51136363636364,3,0.0048,0.0013850415512465,50.14206919605549,9786,PB1
++_120_2057,120,2057,++,Deletion_forward,349,7.5,0.5,129.00097862504367,4.711205897770967,7,0.0123022847100175,0.0055599682287529,124.28977272727272,8,0.0131795716639209,0.005524861878453,133.71218452281465,9786,PB1
++_121_2022,121,2022,++,Deletion_forward,385,12.0,2.0,205.7765705483719,28.219752366553703,10,0.0177935943060498,0.0088731144631765,177.5568181818182,14,0.023489932885906,0.0088339222614841,233.9963229149256,9786,PB1
++_123_2019,123,2019,++,Deletion_forward,390,3.0,1.0,51.18372794888548,15.672364312521845,2,0.0037243947858473,0.001865671641791,35.51136363636364,4,0.0069565217391304,0.001860465116279,66.85609226140733,9786,PB1
++_123_2099,123,2099,++,Deletion_forward,310,3.5,1.5,59.5407394815614,24.029375845197755,2,0.0037243947858473,0.0015673981191222,35.51136363636364,5,0.008695652173913,0.0015360983102918,83.57011532675915,9786,PB1
++_124_2105,124,2105,++,Deletion_forward,305,2.0,0.0,34.46970488353365,1.0416587528299883,2,0.0037037037037037,0.0014285714285714,35.51136363636364,2,0.0034722222222222,0.0013850415512465,33.42804613070366,9786,PB1
++_129_1965,129,1965,++,Deletion_forward,450,2.0,0.0,34.46970488353365,1.0416587528299883,2,0.0034722222222222,0.002079002079002,35.51136363636364,2,0.0033333333333333,0.0020746887966804,33.42804613070366,9786,PB1
++_133_1988,133,1988,++,Deletion_forward,431,1.5,0.5,26.112693350857736,9.398670285505904,2,0.0034423407917383,0.0020408163265306,35.51136363636364,1,0.0016583747927031,0.0020304568527918,16.71402306535183,9786,PB1
++_136_2105,136,2105,++,Deletion_forward,317,4.0,1.0,68.4185803906523,15.151534936106849,3,0.0051194539249146,0.0021428571428571,53.26704545454545,5,0.0081967213114754,0.0020775623268698,83.57011532675915,9786,PB1
++_137_2015,137,2015,++,Deletion_forward,408,7.0,0.0,120.64396709236776,3.64580563490496,7,0.012891344383057,0.0065420560747663,124.28977272727272,7,0.0115894039735099,0.0065237651444548,116.9981614574628,9786,PB1
++_138_2073,138,2073,++,Deletion_forward,351,6.5,1.5,111.24529680686187,22.46688771595278,5,0.0094161958568738,0.0037341299477221,88.7784090909091,8,0.0134453781512605,0.0036656891495601,133.71218452281465,9786,PB1
++_138_2105,138,2105,++,Deletion_forward,319,31.0,7.0,537.9262313296765,136.7896777612326,38,0.071563088512241,0.0271428571428571,674.7159090909091,24,0.0403361344537815,0.0263157894736842,401.1365535684439,9786,PB1
++_140_2027,140,2027,++,Deletion_forward,399,52.5,2.5,903.5276797517208,15.74358884262989,50,0.1063829787234042,0.0418410041841004,887.784090909091,55,0.1076320939334637,0.0413907284768211,919.2712685943508,9786,PB1
++_143_2067,143,2067,++,Deletion_forward,362,7.0,1.0,121.16479646878275,20.880658076671796,8,0.0189573459715639,0.0061022120518688,142.04545454545456,6,0.0134529147982062,0.0060195635816403,100.28413839211098,9786,PB1
++_146_2044,146,2044,++,Deletion_forward,388,2.0,0.0,34.46970488353365,1.0416587528299883,2,0.0048309178743961,0.0016406890894175,35.51136363636364,2,0.0046296296296296,0.0016339869281045,33.42804613070366,9786,PB1
++_146_2070,146,2070,++,Deletion_forward,362,1.0,0.0,17.234852441766826,0.5208293764149943,1,0.002415458937198,0.0007674597083653,17.75568181818182,1,0.0023148148148148,0.000755857898715,16.71402306535183,9786,PB1
++_154_1915,154,1915,++,Deletion_forward,525,1.5,0.5,26.112693350857736,9.398670285505904,2,0.0048192771084337,0.002125398512221,35.51136363636364,1,0.0023419203747072,0.0021097046413502,16.71402306535183,9786,PB1
++_155_2015,155,2015,++,Deletion_forward,426,2.5,0.5,42.82671641620957,7.315352779845924,2,0.0048426150121065,0.0018691588785046,35.51136363636364,3,0.0070588235294117,0.0018639328984156,50.14206919605549,9786,PB1
++_161_1996,161,1996,++,Deletion_forward,451,8.0,2.0,136.8371607813046,30.303069872213698,6,0.0144927536231884,0.0060120240480961,106.5340909090909,10,0.0233644859813084,0.006,167.1402306535183,9786,PB1
++_161_2068,161,2068,++,Deletion_forward,379,1.5,0.5,25.59186397444274,7.8361821562609215,1,0.002415458937198,0.0007651109410864,17.75568181818182,2,0.0046728971962616,0.0007552870090634,33.42804613070366,9786,PB1
++_164_2057,164,2057,++,Deletion_forward,393,7.0,0.0,120.64396709236776,3.64580563490496,7,0.0172413793103448,0.0055599682287529,124.28977272727272,7,0.0164319248826291,0.005524861878453,116.9981614574628,9786,PB1
++_169_1878,169,1878,++,Deletion_forward,577,11.5,0.5,198.461217768526,14.606964049655843,12,0.0306122448979591,0.0124610591900311,213.0681818181818,11,0.0269607843137254,0.0123583934088568,183.85425371887013,9786,PB1
++_171_2141,171,2141,++,Deletion_forward,316,5.5,0.5,94.53127374151003,5.752864650600941,5,0.0136612021857923,0.0037965072133637,88.7784090909091,6,0.0149625935162094,0.0036496350364963,100.28413839211098,9786,PB1
++_171_256,171,256,++,Deletion_forward,2201,2.0,1.0,34.990534259948646,18.27651119459681,3,0.0081967213114754,0.0094936708860759,53.26704545454545,1,0.0024937655860349,0.0094637223974763,16.71402306535183,9786,PB1
++_172_2033,172,2033,++,Deletion_forward,425,5.0,1.0,86.69509158524912,19.83899932384179,6,0.0166666666666666,0.0050977060322854,106.5340909090909,4,0.010443864229765,0.0050761421319796,66.85609226140733,9786,PB1
++_175_2037,175,2037,++,Deletion_forward,424,5.0,1.0,86.69509158524912,19.83899932384179,6,0.0170454545454545,0.005008347245409,106.5340909090909,4,0.0106951871657754,0.0049710024855012,66.85609226140733,9786,PB1
++_176_1876,176,1876,++,Deletion_forward,586,2.5,0.5,43.34754579262456,9.919499661920897,3,0.008955223880597,0.0031282586027111,53.26704545454545,2,0.0057803468208092,0.0030643513789581,33.42804613070366,9786,PB1
++_179_2067,179,2067,++,Deletion_forward,398,5.5,0.5,94.53127374151003,5.752864650600941,5,0.0152439024390243,0.003813882532418,88.7784090909091,6,0.017391304347826,0.0037622272385252,100.28413839211098,9786,PB1
++_180_1937,180,1937,++,Deletion_forward,529,1.5,0.5,25.59186397444274,7.8361821562609215,1,0.0030959752321981,0.0010309278350515,17.75568181818182,2,0.0059347181008902,0.0010235414534288,33.42804613070366,9786,PB1
++_190_2050,190,2050,++,Deletion_forward,426,2.0,0.0,34.46970488353365,1.0416587528299883,2,0.0060240963855421,0.0016339869281045,35.51136363636364,2,0.0057971014492753,0.001628664495114,33.42804613070366,9786,PB1
++_193_1986,193,1986,++,Deletion_forward,493,2.5,0.5,42.82671641620957,7.315352779845924,2,0.0060422960725075,0.0020554984583761,35.51136363636364,3,0.0087719298245614,0.0020429009193054,50.14206919605549,9786,PB1
++_198_1951,198,1951,++,Deletion_forward,533,3.0,1.0,51.18372794888548,15.672364312521845,2,0.0055555555555555,0.0020768431983385,35.51136363636364,4,0.0104986876640419,0.0020703933747412,66.85609226140733,9786,PB1
++_198_1995,198,1995,++,Deletion_forward,489,2.5,0.5,42.82671641620957,7.315352779845924,2,0.0055555555555555,0.0020181634712411,35.51136363636364,3,0.0078740157480314,0.002016129032258,50.14206919605549,9786,PB1
++_199_1965,199,1965,++,Deletion_forward,520,1.0,0.0,17.234852441766826,0.5208293764149943,1,0.0028653295128939,0.001039501039501,17.75568181818182,1,0.0027027027027027,0.0010373443983402,16.71402306535183,9786,PB1
++_199_2013,199,2013,++,Deletion_forward,472,1.0,0.0,17.234852441766826,0.5208293764149943,1,0.0028653295128939,0.0009891196834817,17.75568181818182,1,0.0027027027027027,0.0009852216748768,16.71402306535183,9786,PB1
++_201_2029,201,2029,++,Deletion_forward,458,5.0,1.0,85.65343283241913,14.630705559691847,4,0.0110803324099723,0.0033755274261603,71.02272727272728,6,0.0161290322580645,0.0033361134278565,100.28413839211098,9786,PB1
++_2069_2081,2069,2081,++,Deletion_forward,2274,1.0,0.0,17.234852441766826,0.5208293764149943,1,0.0007662835249042,0.0007593014426727,17.75568181818182,1,0.000755857898715,0.0007363770250368,16.71402306535183,9786,PB1
++_2074_2130,2074,2130,++,Deletion_forward,2230,1.0,0.0,17.234852441766826,0.5208293764149943,1,0.0007604562737642,0.0007587253414264,17.75568181818182,1,0.0007457121551081,0.0007304601899196,16.71402306535183,9786,PB1
++_217_2029,217,2029,++,Deletion_forward,474,1.0,0.0,17.234852441766826,0.5208293764149943,1,0.0026954177897574,0.00084388185654,17.75568181818182,1,0.0026737967914438,0.0008340283569641,16.71402306535183,9786,PB1
++_219_1971,219,1971,++,Deletion_forward,534,3.0,1.0,51.18372794888548,15.672364312521845,2,0.0053619302949061,0.002061855670103,35.51136363636364,4,0.0105540897097625,0.0020554984583761,66.85609226140733,9786,PB1
++_224_2121,224,2121,++,Deletion_forward,389,5.0,3.0,84.61177407958914,49.10041044322551,2,0.0053191489361702,0.0014903129657228,35.51136363636364,8,0.0210526315789473,0.0014336917562724,133.71218452281465,9786,PB1
++_227_2038,227,2038,++,Deletion_forward,475,1.5,0.5,25.59186397444274,7.8361821562609215,1,0.0027472527472527,0.000836820083682,17.75568181818182,2,0.0053908355795148,0.0008298755186721,33.42804613070366,9786,PB1
++_230_1924,230,1924,++,Deletion_forward,592,3.0,1.0,51.18372794888548,15.672364312521845,2,0.0057636887608069,0.0021141649048625,35.51136363636364,4,0.011142061281337,0.0020833333333333,66.85609226140733,9786,PB1
++_230_2082,230,2082,++,Deletion_forward,434,7.0,3.0,122.20645522161276,55.35036296020543,10,0.0288184438040345,0.0075757575757575,177.5568181818182,4,0.011142061281337,0.0074074074074074,66.85609226140733,9786,PB1
++_241_1939,241,1939,++,Deletion_forward,588,4.5,0.5,77.29642129974322,6.273694027015935,4,0.0125786163522012,0.0041109969167523,71.02272727272728,5,0.0155763239875389,0.0040983606557377,83.57011532675915,9786,PB1
++_247_1949,247,1949,++,Deletion_forward,584,1.5,0.5,25.59186397444274,7.8361821562609215,1,0.0031645569620253,0.0010460251046025,17.75568181818182,2,0.0062893081761006,0.0010438413361169,33.42804613070366,9786,PB1
++_249_2006,249,2006,++,Deletion_forward,529,4.5,1.5,76.77559192332822,23.50854646878276,3,0.0095846645367412,0.0029644268774703,53.26704545454545,6,0.0189274447949526,0.0029585798816568,100.28413839211098,9786,PB1
++_271_2128,271,2128,++,Deletion_forward,429,1.5,0.5,25.59186397444274,7.8361821562609215,1,0.0031446540880503,0.0007564296520423,17.75568181818182,2,0.0062893081761006,0.0007272727272727,33.42804613070366,9786,PB1
++_279_1916,279,1916,++,Deletion_forward,649,1.5,0.5,25.59186397444274,7.8361821562609215,1,0.0031948881789137,0.0010649627263045,17.75568181818182,2,0.0062893081761006,0.0010604453870625,33.42804613070366,9786,PB1
++_306_1700,306,1700,++,Deletion_forward,892,1.5,0.5,25.59186397444274,7.8361821562609215,1,0.0032154340836012,0.0011614401858304,17.75568181818182,2,0.0063492063492063,0.0011587485515643,33.42804613070366,9786,PB1
++_310_1916,310,1916,++,Deletion_forward,680,2.0,1.0,33.94887550711866,16.193193688936834,1,0.0032362459546925,0.0010649627263045,17.75568181818182,3,0.0096774193548387,0.0010604453870625,50.14206919605549,9786,PB1
++_327_2030,327,2030,++,Deletion_forward,583,1.5,0.5,25.59186397444274,7.8361821562609215,1,0.0034602076124567,0.0008389261744966,17.75568181818182,2,0.0068728522336769,0.0008298755186721,33.42804613070366,9786,PB1
++_332_2141,332,2141,++,Deletion_forward,477,6.0,2.0,102.36745589777097,31.34472862504369,4,0.0137931034482758,0.0030372057706909,71.02272727272728,8,0.0273972602739726,0.002919708029197,133.71218452281465,9786,PB1
++_335_1795,335,1795,++,Deletion_forward,826,1.5,0.5,25.59186397444274,7.8361821562609215,1,0.0036630036630036,0.0009624639076034,17.75568181818182,2,0.0072463768115942,0.0009596928982725,33.42804613070366,9786,PB1
++_33_45,33,45,++,Deletion_forward,2274,2.5,0.5,42.82671641620957,7.315352779845924,2,0.0070921985815602,0.0072727272727272,35.51136363636364,3,0.009933774834437,0.0053908355795148,50.14206919605549,9786,PB1
++_33_46,33,46,++,Deletion_forward,2273,24.5,8.5,426.68093452281465,159.25656547718535,33,0.1170212765957446,0.1078431372549019,585.9375,16,0.0529801324503311,0.0889487870619946,267.4243690456293,9786,PB1
++_436_2105,436,2105,++,Deletion_forward,617,3.5,0.5,60.06156885797639,6.7945234034309365,3,0.0119521912350597,0.0021428571428571,53.26704545454545,4,0.0153846153846153,0.0020775623268698,66.85609226140733,9786,PB1
++_437_2031,437,2031,++,Deletion_forward,692,3.0,1.0,51.18372794888548,15.672364312521845,2,0.008,0.0017050298380221,35.51136363636364,4,0.0157480314960629,0.0016891891891891,66.85609226140733,9786,PB1
++_468_473,468,473,++,Deletion_forward,2281,1.0,0.0,17.234852441766826,0.5208293764149943,1,0.0046948356807511,0.0048543689320388,17.75568181818182,1,0.0046511627906976,0.0048076923076923,16.71402306535183,9786,PB1
++_573_1971,573,1971,++,Deletion_forward,888,1.0,0.0,17.234852441766826,0.5208293764149943,1,0.0042553191489361,0.0010309278350515,17.75568181818182,1,0.0042016806722689,0.001027749229188,16.71402306535183,9786,PB1
++_89_2105,89,2105,++,Deletion_forward,270,2.0,1.0,33.94887550711866,16.193193688936834,1,0.0019305019305019,0.0007142857142857,17.75568181818182,3,0.005281690140845,0.0006925207756232,50.14206919605549,9786,PB1
-+_1591_1645,1591,1645,-+,3cb/sb,1336,1.0,0.0,17.234852441766826,0.5208293764149943,1,0.0012771392081736,0.0012722646310432,17.75568181818182,1,0.0012771392081736,0.0012658227848101,16.71402306535183,9786,PB1
-+_867_1563,867,1563,-+,3cb/sb,2142,1.0,0.0,17.234852441766826,0.5208293764149943,1,0.0045662100456621,0.0013568521031207,17.75568181818182,1,0.0045662100456621,0.0013458950201884,16.71402306535183,9786,PB1
++_109_1942,109,1942,++,Deletion_forward,452,2.0,1.0,48.680654321455165,24.72282010966791,3,0.0061728395061728,0.0064794816414686,73.40347443112307,1,0.001841620626151,0.0064377682403433,23.95783421178725,9786,PB2
++_142_2053,142,2053,++,Deletion_forward,374,5.0,1.0,121.3191428546976,25.487806007548564,6,0.0107334525939177,0.0084865629420084,146.80694886224614,4,0.0068259385665529,0.0083102493074792,95.83133684714902,9786,PB2
++_154_2117,154,2117,++,Deletion_forward,322,3.0,1.0,72.89348383253596,24.977815408961455,4,0.0069565217391304,0.0054570259208731,97.87129924149744,2,0.003338898163606,0.005181347150259,47.91566842357451,9786,PB2
++_159_1993,159,1993,++,Deletion_forward,451,2.5,1.5,60.91456672664234,36.95673251485509,4,0.0071556350626118,0.0071813285457809,97.87129924149744,1,0.0017094017094017,0.0071301247771836,23.95783421178725,9786,PB2
++_165_2046,165,2046,++,Deletion_forward,404,2.5,1.5,60.91456672664234,36.95673251485509,4,0.0069930069930069,0.0058997050147492,97.87129924149744,1,0.0016920473773265,0.0058565153733528,23.95783421178725,9786,PB2
++_166_2031,166,2031,++,Deletion_forward,420,1.0,0.0,24.212829511080805,0.2549952992935509,1,0.0017574692442882,0.0015948963317384,24.46782481037436,1,0.0017094017094017,0.001592356687898,23.95783421178725,9786,PB2
++_167_2027,167,2027,++,Deletion_forward,425,1.5,0.5,36.44674191626798,12.488907704480727,2,0.0035398230088495,0.0032520325203252,48.93564962074871,1,0.0017123287671232,0.0032258064516129,23.95783421178725,9786,PB2
++_175_2070,175,2070,++,Deletion_forward,390,2.0,0.0,48.42565902216161,0.5099905985871018,2,0.0034782608695652,0.0026212319790301,48.93564962074871,2,0.0033670033670033,0.0025252525252525,47.91566842357451,9786,PB2
++_180_2013,180,2013,++,Deletion_forward,452,6.5,0.5,157.25589417237848,10.448945310132316,6,0.0103092783505154,0.0096153846153846,146.80694886224614,7,0.0116666666666666,0.0096,167.70483948251078,9786,PB2
++_182_2092,182,2092,++,Deletion_forward,375,5.0,4.0,122.08412875257824,98.12629454079098,9,0.0159857904085257,0.0126050420168067,220.2104232933692,1,0.0016750418760469,0.0120967741935483,23.95783421178725,9786,PB2
++_184_2036,184,2036,++,Deletion_forward,433,1.0,0.0,24.212829511080805,0.2549952992935509,1,0.0018115942028985,0.0014880952380952,24.46782481037436,1,0.0017361111111111,0.0014880952380952,23.95783421178725,9786,PB2
++_190_2060,190,2060,++,Deletion_forward,415,3.5,1.5,85.12739623772315,37.21172781414864,5,0.009090909090909,0.0069348127600554,122.3391240518718,2,0.0035026269702276,0.0068399452804377,47.91566842357451,9786,PB2
++_194_1984,194,1984,++,Deletion_forward,495,2.0,1.0,48.680654321455165,24.72282010966791,3,0.0054744525547445,0.0056390977443609,73.40347443112307,1,0.0017699115044247,0.0056390977443609,23.95783421178725,9786,PB2
++_205_2094,205,2094,++,Deletion_forward,396,4.0,1.0,97.10631334361678,25.232810708255016,5,0.0094696969696969,0.0067294751009421,122.3391240518718,3,0.0054249547920434,0.0064850843060959,71.87350263536176,9786,PB2
++_205_2126,205,2126,++,Deletion_forward,364,12.0,1.0,290.2989588336761,21.152885919558173,11,0.0208333333333333,0.0150684931506849,269.14607291411795,13,0.023508137432188,0.0142302716688227,311.4518447532343,9786,PB2
++_207_2094,207,2094,++,Deletion_forward,398,3.0,1.0,72.89348383253596,24.977815408961455,4,0.0081799591002045,0.0053835800807537,97.87129924149744,2,0.0038986354775828,0.0051880674448767,47.91566842357451,9786,PB2
++_2086_2097,2086,2097,++,Deletion_forward,2274,5.5,0.5,133.29805996059122,13.508888901654936,6,0.0084507042253521,0.0078843626806833,146.80694886224614,5,0.0069252077562326,0.0075949367088607,119.78917105893628,9786,PB2
++_208_2045,208,2045,++,Deletion_forward,448,2.0,0.0,48.42565902216161,0.5099905985871018,2,0.0041237113402061,0.0029895366218236,48.93564962074871,2,0.0039603960396039,0.0029806259314456,47.91566842357451,9786,PB2
++_211_2080,211,2080,++,Deletion_forward,416,1.5,0.5,36.44674191626798,12.488907704480727,2,0.0041152263374485,0.0026954177897574,48.93564962074871,1,0.0019801980198019,0.0026178010471204,23.95783421178725,9786,PB2
++_215_2002,215,2002,++,Deletion_forward,498,5.5,0.5,133.29805996059122,13.508888901654936,6,0.0125786163522012,0.009771986970684,146.80694886224614,5,0.01,0.0097244732576985,119.78917105893628,9786,PB2
++_217_1978,217,1978,++,Deletion_forward,524,2.0,0.0,48.42565902216161,0.5099905985871018,2,0.0042826552462526,0.0039682539682539,48.93564962074871,2,0.0040733197556008,0.0039447731755424,47.91566842357451,9786,PB2
++_217_2045,217,2045,++,Deletion_forward,457,2.0,1.0,48.680654321455165,24.72282010966791,3,0.006423982869379,0.0044843049327354,73.40347443112307,1,0.0020366598778004,0.0044709388971684,23.95783421178725,9786,PB2
